Número,Nome,Estrelas,url,PRs Aprovados ou Fechados
758,docsifyjs/docsify,23161,https://github.com/docsifyjs/docsify,712
759,rome/tools,23158,https://github.com/rome/tools,2857
760,zhiwehu/Python-programming-exercises,23137,https://github.com/zhiwehu/Python-programming-exercises,20
761,qianguyihao/Web,23127,https://github.com/qianguyihao/Web,66
762,heartcombo/devise,23106,https://github.com/heartcombo/devise,1338
763,dnSpy/dnSpy,23101,https://github.com/dnSpy/dnSpy,83
764,vercel/pkg,23088,https://github.com/vercel/pkg,264
765,pnpm/pnpm,23086,https://github.com/pnpm/pnpm,2427
766,remix-run/remix,23039,https://github.com/remix-run/remix,2694
767,CodeHubApp/CodeHub,23014,https://github.com/CodeHubApp/CodeHub,21
768,datasciencemasters/go,22967,https://github.com/datasciencemasters/go,75
769,StreisandEffect/streisand,22952,https://github.com/StreisandEffect/streisand,622
770,pure-css/pure,22938,https://github.com/pure-css/pure,529
771,getredash/redash,22934,https://github.com/getredash/redash,3389
772,openfaas/faas,22931,https://github.com/openfaas/faas,910
773,mbadolato/iTerm2-Color-Schemes,22920,https://github.com/mbadolato/iTerm2-Color-Schemes,303
774,matterport/Mask_RCNN,22916,https://github.com/matterport/Mask_RCNN,162
775,dotnet-architecture/eShopOnContainers,22912,https://github.com/dotnet-architecture/eShopOnContainers,789
776,syl20bnr/spacemacs,22903,https://github.com/syl20bnr/spacemacs,7508
777,ramda/ramda,22875,https://github.com/ramda/ramda,1706
778,kahun/awesome-sysadmin,22873,https://github.com/kahun/awesome-sysadmin,300
779,servo/servo,22872,https://github.com/servo/servo,17679
780,taichi-dev/taichi,22846,https://github.com/taichi-dev/taichi,5310
781,coder2gwy/coder2gwy,22829,https://github.com/coder2gwy/coder2gwy,3
782,inconshreveable/ngrok,22806,https://github.com/inconshreveable/ngrok,64
783,Wox-launcher/Wox,22791,https://github.com/Wox-launcher/Wox,452
784,Kr328/ClashForAndroid,22787,https://github.com/Kr328/ClashForAndroid,58
785,k3s-io/k3s,22781,https://github.com/k3s-io/k3s,2695
786,qier222/YesPlayMusic,22779,https://github.com/qier222/YesPlayMusic,358
787,StevenBlack/hosts,22767,https://github.com/StevenBlack/hosts,594
788,reduxjs/react-redux,22750,https://github.com/reduxjs/react-redux,726
789,dimsemenov/PhotoSwipe,22740,https://github.com/dimsemenov/PhotoSwipe,223
790,android/architecture-components-samples,22710,https://github.com/android/architecture-components-samples,330
791,docker/awesome-compose,22688,https://github.com/docker/awesome-compose,206
792,vapor/vapor,22684,https://github.com/vapor/vapor,1362
793,neoclide/coc.nvim,22600,https://github.com/neoclide/coc.nvim,1112
794,nicolargo/glances,22594,https://github.com/nicolargo/glances,627
795,spf13/viper,22591,https://github.com/spf13/viper,543
796,google/jax,22573,https://github.com/google/jax,9343
797,ApolloAuto/apollo,22571,https://github.com/ApolloAuto/apollo,10839
798,balderdashy/sails,22558,https://github.com/balderdashy/sails,852
799,pbatard/rufus,22552,https://github.com/pbatard/rufus,189
800,geekan/HowToLiveLonger,22519,https://github.com/geekan/HowToLiveLonger,15
801,eslint/eslint,22508,https://github.com/eslint/eslint,6676
802,MostlyAdequate/mostly-adequate-guide,22483,https://github.com/MostlyAdequate/mostly-adequate-guide,351
803,guzzle/guzzle,22475,https://github.com/guzzle/guzzle,1301
804,sirupsen/logrus,22462,https://github.com/sirupsen/logrus,648
805,emberjs/ember.js,22444,https://github.com/emberjs/ember.js,10023
806,redux-saga/redux-saga,22436,https://github.com/redux-saga/redux-saga,870
807,keon/algorithms,22421,https://github.com/keon/algorithms,600
808,ovity/octotree,22417,https://github.com/ovity/octotree,385
809,pocketbase/pocketbase,22412,https://github.com/pocketbase/pocketbase,118
810,NativeScript/NativeScript,22402,https://github.com/NativeScript/NativeScript,3457
811,github/hub,22373,https://github.com/github/hub,773
812,codex-team/editor.js,22363,https://github.com/codex-team/editor.js,898
813,facebookarchive/draft-js,22363,https://github.com/facebookarchive/draft-js,1201
814,discordjs/discord.js,22362,https://github.com/discordjs/discord.js,4933
815,fouber/blog,22350,https://github.com/fouber/blog,6
816,react-navigation/react-navigation,22327,https://github.com/react-navigation/react-navigation,1645
817,Lightning-AI/lightning,22316,https://github.com/Lightning-AI/lightning,8663
818,MichaelCade/90DaysOfDevOps,22314,https://github.com/MichaelCade/90DaysOfDevOps,302
819,microsoft/cascadia-code,22295,https://github.com/microsoft/cascadia-code,89
820,rwaldron/idiomatic.js,22262,https://github.com/rwaldron/idiomatic.js,155
821,schollz/croc,22255,https://github.com/schollz/croc,171
822,viatsko/awesome-vscode,22241,https://github.com/viatsko/awesome-vscode,278
823,t4t5/sweetalert,22237,https://github.com/t4t5/sweetalert,257
824,markerikson/react-redux-links,22179,https://github.com/markerikson/react-redux-links,86
825,Igglybuff/awesome-piracy,22171,https://github.com/Igglybuff/awesome-piracy,298
826,yeasy/docker_practice,22168,https://github.com/yeasy/docker_practice,312
827,Awesome-Windows/Awesome,22165,https://github.com/Awesome-Windows/Awesome,289
828,deezer/spleeter,22145,https://github.com/deezer/spleeter,89
829,zloirock/core-js,22142,https://github.com/zloirock/core-js,309
830,pmndrs/react-three-fiber,22134,https://github.com/pmndrs/react-three-fiber,578
831,github/copilot-docs,22088,https://github.com/github/copilot-docs,20
832,localForage/localForage,22088,https://github.com/localForage/localForage,337
833,Tencent/wepy,22080,https://github.com/Tencent/wepy,661
834,eriklindernoren/ML-From-Scratch,22057,https://github.com/eriklindernoren/ML-From-Scratch,17
835,LAION-AI/Open-Assistant,22041,https://github.com/LAION-AI/Open-Assistant,1305
836,bilibili/flv.js,22034,https://github.com/bilibili/flv.js,52
837,nextcloud/server,22020,https://github.com/nextcloud/server,20467
838,google/gson,22014,https://github.com/google/gson,675
839,mpv-player/mpv,22008,https://github.com/mpv-player/mpv,3018
840,ipfs/ipfs,21996,https://github.com/ipfs/ipfs,153
841,harvesthq/chosen,21989,https://github.com/harvesthq/chosen,707
842,facebook/flow,21976,https://github.com/facebook/flow,2218
843,mochajs/mocha,21968,https://github.com/mochajs/mocha,2006
844,usablica/intro.js,21953,https://github.com/usablica/intro.js,1084
845,tachiyomiorg/tachiyomi,21950,https://github.com/tachiyomiorg/tachiyomi,2121
846,Polymer/polymer,21934,https://github.com/Polymer/polymer,1426
847,v2fly/v2ray-core,21933,https://github.com/v2fly/v2ray-core,890
848,lutzroeder/netron,21928,https://github.com/lutzroeder/netron,148
849,OpenZeppelin/openzeppelin-contracts,21908,https://github.com/OpenZeppelin/openzeppelin-contracts,2409
850,DrKLO/Telegram,21889,https://github.com/DrKLO/Telegram,360
851,ggerganov/llama.cpp,21884,https://github.com/ggerganov/llama.cpp,294
852,marmelab/react-admin,21874,https://github.com/marmelab/react-admin,4676
853,SwiftyJSON/SwiftyJSON,21868,https://github.com/SwiftyJSON/SwiftyJSON,396
854,GitHubDaily/GitHubDaily,21851,https://github.com/GitHubDaily/GitHubDaily,9
855,conwnet/github1s,21850,https://github.com/conwnet/github1s,285
856,kriasoft/react-starter-kit,21847,https://github.com/kriasoft/react-starter-kit,838
857,wangzheng0822/algo,21842,https://github.com/wangzheng0822/algo,359
858,withfig/autocomplete,21803,https://github.com/withfig/autocomplete,1364
859,homebridge/homebridge,21781,https://github.com/homebridge/homebridge,370
860,tmrts/go-patterns,21773,https://github.com/tmrts/go-patterns,43
861,envoyproxy/envoy,21772,https://github.com/envoyproxy/envoy,17472
862,felixrieseberg/windows95,21750,https://github.com/felixrieseberg/windows95,52
863,doocs/leetcode,21749,https://github.com/doocs/leetcode,921
864,RedisInsight/RedisDesktopManager,21740,https://github.com/RedisInsight/RedisDesktopManager,558
865,google/iosched,21730,https://github.com/google/iosched,148
866,1c7/chinese-independent-developer,21714,https://github.com/1c7/chinese-independent-developer,169
867,nothings/stb,21680,https://github.com/nothings/stb,566
868,react-bootstrap/react-bootstrap,21640,https://github.com/react-bootstrap/react-bootstrap,3123
869,apache/skywalking,21611,https://github.com/apache/skywalking,4663
870,facebookresearch/fairseq,21604,https://github.com/facebookresearch/fairseq,1146
871,mozilla/DeepSpeech,21593,https://github.com/mozilla/DeepSpeech,1646
872,python-telegram-bot/python-telegram-bot,21591,https://github.com/python-telegram-bot/python-telegram-bot,1464
873,logseq/logseq,21590,https://github.com/logseq/logseq,2507
874,hwdsl2/setup-ipsec-vpn,21552,https://github.com/hwdsl2/setup-ipsec-vpn,92
875,goldfire/howler.js,21545,https://github.com/goldfire/howler.js,221
876,jellyfin/jellyfin,21533,https://github.com/jellyfin/jellyfin,3965
877,sebastianruder/NLP-progress,21532,https://github.com/sebastianruder/NLP-progress,521
878,telegramdesktop/tdesktop,21522,https://github.com/telegramdesktop/tdesktop,1588
879,MonitorControl/MonitorControl,21511,https://github.com/MonitorControl/MonitorControl,233
880,bevacqua/dragula,21499,https://github.com/bevacqua/dragula,138
881,elixir-lang/elixir,21498,https://github.com/elixir-lang/elixir,7562
882,notable/notable,21493,https://github.com/notable/notable,73
883,wsargent/docker-cheat-sheet,21451,https://github.com/wsargent/docker-cheat-sheet,167
884,jlmakes/scrollreveal,21440,https://github.com/jlmakes/scrollreveal,52
885,chenglou/react-motion,21424,https://github.com/chenglou/react-motion,184
886,penpot/penpot,21416,https://github.com/penpot/penpot,1883
887,openssl/openssl,21414,https://github.com/openssl/openssl,12047
888,backstage/backstage,21405,https://github.com/backstage/backstage,12570
889,vuejs/vuepress,21395,https://github.com/vuejs/vuepress,1131
890,zyedidia/micro,21372,https://github.com/zyedidia/micro,697
891,jaredhanson/passport,21346,https://github.com/jaredhanson/passport,114
892,HeroTransitions/Hero,21344,https://github.com/HeroTransitions/Hero,149
893,datawhalechina/pumpkin-book,21344,https://github.com/datawhalechina/pumpkin-book,59
894,firecracker-microvm/firecracker,21340,https://github.com/firecracker-microvm/firecracker,2224
895,libgdx/libgdx,21338,https://github.com/libgdx/libgdx,3409
896,ogham/exa,21337,https://github.com/ogham/exa,289
897,highlightjs/highlight.js,21334,https://github.com/highlightjs/highlight.js,1776
898,fish-shell/fish-shell,21320,https://github.com/fish-shell/fish-shell,2907
899,google/mediapipe,21306,https://github.com/google/mediapipe,198
900,bitcoinbook/bitcoinbook,21301,https://github.com/bitcoinbook/bitcoinbook,618
901,celery/celery,21284,https://github.com/celery/celery,2845
902,chubin/wttr.in,21279,https://github.com/chubin/wttr.in,277
903,ziglang/zig,21273,https://github.com/ziglang/zig,6845
904,freqtrade/freqtrade,21272,https://github.com/freqtrade/freqtrade,4697
905,ossrs/srs,21261,https://github.com/ossrs/srs,570
906,sdras/awesome-actions,21247,https://github.com/sdras/awesome-actions,496
907,libuv/libuv,21223,https://github.com/libuv/libuv,2121
908,microsoft/api-guidelines,21204,https://github.com/microsoft/api-guidelines,204
909,pugjs/pug,21199,https://github.com/pugjs/pug,832
910,DesignPatternsPHP/DesignPatternsPHP,21197,https://github.com/DesignPatternsPHP/DesignPatternsPHP,369
911,goldbergyoni/javascript-testing-best-practices,21188,https://github.com/goldbergyoni/javascript-testing-best-practices,176
912,TanStack/table,21187,https://github.com/TanStack/table,928
913,onevcat/Kingfisher,21152,https://github.com/onevcat/Kingfisher,699
914,electron-react-boilerplate/electron-react-boilerplate,21143,https://github.com/electron-react-boilerplate/electron-react-boilerplate,1561
915,youzan/vant,21142,https://github.com/youzan/vant,4799
916,trekhleb/homemade-machine-learning,21139,https://github.com/trekhleb/homemade-machine-learning,9
917,validatorjs/validator.js,21136,https://github.com/validatorjs/validator.js,1086
918,taosdata/TDengine,21131,https://github.com/taosdata/TDengine,16936
919,mxgmn/WaveFunctionCollapse,21086,https://github.com/mxgmn/WaveFunctionCollapse,33
920,locustio/locust,21076,https://github.com/locustio/locust,892
921,academic/awesome-datascience,21073,https://github.com/academic/awesome-datascience,333
922,helix-editor/helix,21073,https://github.com/helix-editor/helix,2811
923,tsenart/vegeta,21056,https://github.com/tsenart/vegeta,199
924,tornadoweb/tornado,21055,https://github.com/tornadoweb/tornado,1452
925,apache/flink,21035,https://github.com/apache/flink,21368
926,gfwlist/gfwlist,21035,https://github.com/gfwlist/gfwlist,26
927,v8/v8,21027,https://github.com/v8/v8,65
928,aseprite/aseprite,21006,https://github.com/aseprite/aseprite,453
929,paularmstrong/normalizr,20983,https://github.com/paularmstrong/normalizr,193
930,googlehosts/hosts,20945,https://github.com/googlehosts/hosts,86
931,redisson/redisson,20941,https://github.com/redisson/redisson,512
932,postcss/autoprefixer,20926,https://github.com/postcss/autoprefixer,333
933,directus/directus,20915,https://github.com/directus/directus,5912
934,colinhacks/zod,20915,https://github.com/colinhacks/zod,478
935,dapr/dapr,20901,https://github.com/dapr/dapr,3197
936,lensapp/lens,20886,https://github.com/lensapp/lens,4285
937,rxhanson/Rectangle,20876,https://github.com/rxhanson/Rectangle,212
938,robertdavidgraham/masscan,20873,https://github.com/robertdavidgraham/masscan,156
939,rancher/rancher,20866,https://github.com/rancher/rancher,9471
940,dracula/dracula-theme,20855,https://github.com/dracula/dracula-theme,121
941,gchq/CyberChef,20835,https://github.com/gchq/CyberChef,507
942,leereilly/games,20812,https://github.com/leereilly/games,261
943,refined-github/refined-github,20811,https://github.com/refined-github/refined-github,3021
944,julycoding/The-Art-Of-Programming-By-July-2nd,20807,https://github.com/julycoding/The-Art-Of-Programming-By-July-2nd,322
945,alibaba/Sentinel,20803,https://github.com/alibaba/Sentinel,788
946,git-tips/tips,20774,https://github.com/git-tips/tips,159
947,vercel/turbo,20746,https://github.com/vercel/turbo,2764
948,SwiftGGTeam/the-swift-programming-language-in-chinese,20743,https://github.com/SwiftGGTeam/the-swift-programming-language-in-chinese,812
949,ColorlibHQ/gentelella,20730,https://github.com/ColorlibHQ/gentelella,240
950,termux/termux-app,20719,https://github.com/termux/termux-app,262
951,zadam/trilium,20718,https://github.com/zadam/trilium,244
952,judasn/IntelliJ-IDEA-Tutorial,20705,https://github.com/judasn/IntelliJ-IDEA-Tutorial,74
953,shieldfy/API-Security-Checklist,20705,https://github.com/shieldfy/API-Security-Checklist,133
954,necolas/react-native-web,20673,https://github.com/necolas/react-native-web,685
955,FallibleInc/security-guide-for-developers,20658,https://github.com/FallibleInc/security-guide-for-developers,31
956,2dust/v2rayNG,20648,https://github.com/2dust/v2rayNG,175
957,requarks/wiki,20638,https://github.com/requarks/wiki,527
958,facebookresearch/faiss,20638,https://github.com/facebookresearch/faiss,686
959,flameshot-org/flameshot,20632,https://github.com/flameshot-org/flameshot,930
960,bazelbuild/bazel,20625,https://github.com/bazelbuild/bazel,6176
961,MustangYM/WeChatExtension-ForMac,20624,https://github.com/MustangYM/WeChatExtension-ForMac,72
962,ChristosChristofidis/awesome-deep-learning,20621,https://github.com/ChristosChristofidis/awesome-deep-learning,187
963,jenkinsci/jenkins,20598,https://github.com/jenkinsci/jenkins,7730
964,ruanyf/es6tutorial,20593,https://github.com/ruanyf/es6tutorial,602
965,google/ExoPlayer,20592,https://github.com/google/ExoPlayer,1138
966,iawia002/lux,20576,https://github.com/iawia002/lux,287
967,vnpy/vnpy,20572,https://github.com/vnpy/vnpy,1420
968,kdeldycke/awesome-falsehood,20555,https://github.com/kdeldycke/awesome-falsehood,115
969,js-cookie/js-cookie,20551,https://github.com/js-cookie/js-cookie,255
970,labmlai/annotated_deep_learning_paper_implementations,20538,https://github.com/labmlai/annotated_deep_learning_paper_implementations,78
971,changkun/modern-cpp-tutorial,20524,https://github.com/changkun/modern-cpp-tutorial,136
972,javascript-tutorial/en.javascript.info,20522,https://github.com/javascript-tutorial/en.javascript.info,2520
973,ai/nanoid,20495,https://github.com/ai/nanoid,201
974,jhipster/generator-jhipster,20469,https://github.com/jhipster/generator-jhipster,14416
975,JohnCoates/Aerial,20436,https://github.com/JohnCoates/Aerial,263
976,OpenBB-finance/OpenBBTerminal,20434,https://github.com/OpenBB-finance/OpenBBTerminal,2882
977,forem/forem,20418,https://github.com/forem/forem,13333
978,Meituan-Dianping/mpvue,20416,https://github.com/Meituan-Dianping/mpvue,101
979,vadimdemedes/ink,20396,https://github.com/vadimdemedes/ink,258
980,zhaoolee/ChromeAppHeroes,20387,https://github.com/zhaoolee/ChromeAppHeroes,15
981,winstonjs/winston,20378,https://github.com/winstonjs/winston,864
982,SergioBenitez/Rocket,20369,https://github.com/SergioBenitez/Rocket,697
983,go-delve/delve,20360,https://github.com/go-delve/delve,1755
984,go-kratos/kratos,20360,https://github.com/go-kratos/kratos,1692
985,derailed/k9s,20359,https://github.com/derailed/k9s,588
986,apache/mxnet,20358,https://github.com/apache/mxnet,10906
987,PostgREST/postgrest,20339,https://github.com/PostgREST/postgrest,1047
988,go-micro/go-micro,20320,https://github.com/go-micro/go-micro,1567
989,avajs/ava,20307,https://github.com/avajs/ava,1371
990,camsong/You-Dont-Need-jQuery,20296,https://github.com/camsong/You-Dont-Need-jQuery,182
991,Seldaek/monolog,20293,https://github.com/Seldaek/monolog,1030
992,petkaantonov/bluebird,20280,https://github.com/petkaantonov/bluebird,501
993,SamyPesse/How-to-Make-a-Computer-Operating-System,20273,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,55
994,futurice/android-best-practices,20254,https://github.com/futurice/android-best-practices,101
995,WeNeedHome/SummaryOfLoanSuspension,20235,https://github.com/WeNeedHome/SummaryOfLoanSuspension,507
996,jumpserver/jumpserver,20235,https://github.com/jumpserver/jumpserver,5266
997,eligrey/FileSaver.js,20229,https://github.com/eligrey/FileSaver.js,131
998,Molunerfinn/PicGo,20209,https://github.com/Molunerfinn/PicGo,35
999,benweet/stackedit,20202,https://github.com/benweet/stackedit,116
1000,osquery/osquery,20190,https://github.com/osquery/osquery,4775
